,post_title,post_view,comment_num,post_date,post_datetime,pos_num,neg_num,word_num,bullish_index,snownlp
7243,逢4的年份[摊手],199,0,2024-01-08,2024-01-08 13:26:00,0,0,9,0.0,0.9243410039820867
7244,东财投注上证指数涨跌，早早的就停了，哈哈哈哈哈哈哈，,159,0,2024-01-08,2024-01-08 13:22:00,0,0,26,0.0,0.9254684980352514
7245,准备加仓$畜牧养殖ETF (516670)$。,152,0,2024-01-08,2024-01-08 13:18:00,0,0,23,0.0,0.19948548125941656
7246,现在外资都在配新兴市场，东南亚在全球经济低迷的环境下增长太亮眼了，跟上节奏买点东,190,0,2024-01-08,2024-01-08 13:17:00,3,1,40,0.05,0.9407095158226567
7247,看601166处罚结果，有意思吗？几大银行，电力，石油，煤炭，挺有意思，哈哈哈哈,243,1,2024-01-08,2024-01-08 13:15:00,2,1,40,0.025,0.5821984490268912
7248,信任在哪里,189,2,2024-01-08,2024-01-08 13:14:00,1,0,5,0.2,0.3684210526315791
7249,冷漠、傲慢、固执,337,3,2024-01-08,2024-01-08 13:07:00,0,3,8,-0.375,0.535359801022705
7250,反弹一触即发。不过我还是选择空仓。你们发财吧,147,0,2024-01-08,2024-01-08 13:05:00,2,1,22,0.045454545454545456,0.2696138859254994
7251,中信持续做空标的,244,0,2024-01-08,2024-01-08 12:38:00,0,1,8,-0.125,0.8946310861526725
7252,明天反弹一天继续跌,170,0,2024-01-08,2024-01-08 12:35:00,1,2,9,-0.1111111111111111,0.0952984383481712
7253,300匹白马，杀完这头杀那头，轮流着杀，直到杀光。,134,0,2024-01-08,2024-01-08 12:34:00,0,3,25,-0.12,0.66096042808313
7254,年线死叉，我那个去。。。。,168,0,2024-01-08,2024-01-08 12:01:00,0,1,13,-0.07692307692307693,0.3206516871600308
7255,抄底人多了，所以本该是底却不是底了,157,0,2024-01-08,2024-01-08 11:55:00,0,0,17,0.0,0.8922384182782113
7256,亏到我都闭嘴了，就该涨了,156,0,2024-01-08,2024-01-08 11:32:00,0,0,12,0.0,0.6655707091136663
7257,双底形成，看准不准,235,1,2024-01-08,2024-01-08 11:17:00,0,1,9,-0.1111111111111111,0.3822608042927643
7258,有托单就马上有砸单，为什么呢？如每档托单只有几手，为什么大单不再砸呢？,171,0,2024-01-08,2024-01-08 11:05:00,0,1,35,-0.02857142857142857,0.0007317018795285346
7259,真是“春风又绿江南岸”啊！开年股市一路走绿……,154,0,2024-01-08,2024-01-08 10:29:00,1,0,23,0.043478260869565216,0.9903866676520366
7260,买不完根本买不完,221,1,2024-01-08,2024-01-08 10:19:00,0,0,8,0.0,0.4579318618820978
7261,一直做多，现在把多单清仓了，现在是心是多么安定，持仓时看到这样下跌，精神有问题了,179,0,2024-01-08,2024-01-08 10:14:00,2,2,40,0.0,0.9277853172302335
7262,无论你上辈子造了什么孽，或欠了多少乱七八糟的债，只要这辈子炒了A股，就算还清了。,300,2,2024-01-08,2024-01-08 10:03:00,0,1,40,-0.025,0.12268809754308718
7263,沪深300操盘画线，欢迎指正,361,1,2024-01-08,2024-01-08 02:35:00,1,0,14,0.07142857142857142,0.9088577019473865
7264,明利好军工,199,0,2024-01-08,2024-01-08 00:20:00,1,0,5,0.2,0.7686510955504969
7265,明天开盘做空啦，下周必破3250！,270,0,2024-01-07,2024-01-07 21:19:00,0,1,17,-0.058823529411764705,0.22466019333573972
7266,接下来的10年大家要想活得开心幸福，就放下股市和楼市，守住辛辛苦苦积累的财富，多,299,1,2024-01-07,2024-01-07 16:45:00,3,0,40,0.075,0.9990637001886851
7267,如果创业板指有期货那我已经赚翻了,579,0,2024-01-07,2024-01-07 13:54:00,0,0,16,0.0,0.2914796144720917
7268,再跌130个点4%左右基本上跌尽啦,259,0,2024-01-07,2024-01-07 10:01:00,0,2,17,-0.11764705882352941,0.06799461110836502
7269,macd月线底背离好几个月了！愿hs300龙年大吉,379,1,2024-01-07,2024-01-07 02:20:00,0,1,25,-0.04,0.007886892157528913
7270,我梭哈了，反馈10个点吧，救救我,326,1,2024-01-07,2024-01-07 01:28:00,0,0,16,0.0,0.17059094427174815
7271,1.6 秘密灵感 之 中特估指数秘密数字2,406,3,2024-01-06,2024-01-06 23:02:00,1,2,21,-0.047619047619047616,0.9999488425466541
7272,破位了,201,0,2024-01-06,2024-01-06 22:14:00,0,0,3,0.0,0.5
7273,$上证50(SH000016)$$沪深300(SH000300)$$科创50(S,278,0,2024-01-06,2024-01-06 14:59:00,0,0,40,0.0,0.8943224018761804
7274,沪深300，买了四百多万。浮亏3.5%。一季度能赚钱吗,573,20,2024-01-06,2024-01-06 14:58:00,1,1,27,0.0,0.9630329211925164
7275,去楼下足浴店冲了5万，送了5万，妈呀终于回本了,383,1,2024-01-06,2024-01-06 11:18:00,0,0,23,0.0,0.281606521136605
7276,破3000就是我期货生涯的起点,302,0,2024-01-05,2024-01-05 22:29:00,0,0,15,0.0,0.45344069343047433
7277,又是吃面的一周，市场没救了吗？别急，先看看这些数据！,495,0,2024-01-05,2024-01-05 16:58:00,0,1,26,-0.038461538461538464,0.6370115263830672
7278,坚信大盘还能上3300点，所以加仓，持有，稳住。,259,0,2024-01-05,2024-01-05 16:08:00,1,0,24,0.041666666666666664,0.6752645293943708
7279,坚信大盘还能上3300点，所以加仓，持有，稳住。,323,1,2024-01-05,2024-01-05 16:06:00,1,0,24,0.041666666666666664,0.6752645293943708
7280,后悔了吧，不是大树底下好乘凉，是大树底下无太阳,217,1,2024-01-05,2024-01-05 15:56:00,0,1,23,-0.043478260869565216,0.2851805787092546
7281,割得韭莱鬼哭狼嚎！,148,0,2024-01-05,2024-01-05 15:23:00,0,0,9,0.0,0.6474209489622772
7282,3329.11，很吉利的数字！,247,0,2024-01-05,2024-01-05 15:06:00,1,0,15,0.06666666666666667,0.758108580964654
7283,买不完，根本买不完，只能清仓销户,172,0,2024-01-05,2024-01-05 14:58:00,0,0,16,0.0,0.18369808505245122
7284,国家队在买入，底部在形成,243,0,2024-01-05,2024-01-05 14:57:00,0,0,12,0.0,0.4079191844897324
7285,很多股票又创新低了，没底了，玩儿吧，看这些大庄玩，看戏,181,0,2024-01-05,2024-01-05 14:52:00,1,0,27,0.037037037037037035,0.9299713859394185
7286,这个市场已经被各种大小～庄～～玩的，没人玩了，看戏，你们自己玩儿吧，哈哈哈哈哈哈,125,0,2024-01-05,2024-01-05 14:47:00,0,1,40,-0.025,0.9981181558229103
7287,这曲线走的，低头谢罪，真B,132,0,2024-01-05,2024-01-05 14:43:00,0,1,13,-0.07692307692307693,0.9384187380176404
7288,用脚投票，不合你玩了，神秘之手你自己玩吧，看你表演，看你割谁韭菜，哈哈哈哈哈,156,0,2024-01-05,2024-01-05 14:43:00,1,1,38,0.0,0.9890221074594523
7289,难道还要创新低，那么日线将与macd、kdj指标形成底背离形态，是入场好时机。,246,3,2024-01-05,2024-01-05 14:17:00,1,1,39,0.0,0.6318079824069983
7290,2024年第一周以全黑告终,147,0,2024-01-05,2024-01-05 14:06:00,0,0,13,0.0,0.23653981219894937
7291,国家队，主力资金砸吧砸吧，不把散户全部整死，誓不罢休,196,0,2024-01-05,2024-01-05 13:46:00,0,1,26,-0.038461538461538464,0.008308045198874847
7292,股市下跌不要紧，上涨就会引来更多的减持套现。,210,2,2024-01-05,2024-01-05 13:34:00,1,3,22,-0.09090909090909091,0.5087803821477298
7293,主力资金天天这样砸盘，唉！,170,0,2024-01-05,2024-01-05 11:11:00,0,0,13,0.0,0.9550709391691644
7294,"下午开跌,破昨日低点!",185,0,2024-01-05,2024-01-05 11:06:00,0,0,11,0.0,0.22905470543665685
7295,沪深300触底了吗？进场布局？,1182,5,2024-01-05,2024-01-05 10:40:00,0,0,15,0.0,0.8668017980763854
7296,这是又开始俯冲了,178,0,2024-01-05,2024-01-05 10:21:00,0,0,8,0.0,0.5
7297,#【悬赏】年度投资综评已出！看看你是哪路豪杰？#我的2023收益率6.15%，继,295,0,2024-01-05,2024-01-05 09:35:00,1,0,40,0.025,0.9331456604151415
7298,今天怒涨0.01,185,0,2024-01-05,2024-01-05 09:31:00,0,0,8,0.0,0.5082111542421737
7299,有人盯着你本金，你的本金就是人家的利润,246,0,2024-01-05,2024-01-05 02:06:00,1,0,19,0.05263157894736842,0.1586431493897804
7300,月底破3000，有人信我不？！,319,0,2024-01-04,2024-01-04 22:11:00,0,0,15,0.0,0.036951874995529876
7301,论均线的重要性，一波完美的走势，某一根均线会形成惯性支撑和阻力，很明显就是34日,541,3,2024-01-04,2024-01-04 18:56:00,2,1,40,0.025,0.9268131522618841
7302,这个垃圾指数都跑不赢银行定存,218,0,2024-01-04,2024-01-04 18:06:00,0,1,14,-0.07142857142857142,0.05261411315486042
7303,锂电板块连连大涨后再度调整,208,0,2024-01-04,2024-01-04 16:16:00,1,0,13,0.07692307692307693,0.6211566406337165
7304,成交量太少，反复的震荡，来回拉锯磨，磨人呢？,218,0,2024-01-04,2024-01-04 14:41:00,0,2,22,-0.09090909090909091,0.07051407120720532
7305,中国人寿601628，又创个新低点,160,0,2024-01-04,2024-01-04 14:39:00,0,0,17,0.0,0.5849207671367889
7306,天天都是一个，一个套路，砸下来，买，再拉回去，在卖，这就，是大资金，利用资金筹码,183,1,2024-01-04,2024-01-04 14:34:00,0,0,40,0.0,0.9753635955361833
7307,国内第三代半导体的发展成就，,182,0,2024-01-04,2024-01-04 14:28:00,2,0,14,0.14285714285714285,0.9968676302740201
7308,外盘a50，期货指数，大跌一个多点，外资就是做空，咋能长起来？,173,1,2024-01-04,2024-01-04 14:26:00,0,2,31,-0.06451612903225806,0.06446830528647507
7309,外面看空，里面卖空。当局者不反思，不行动，任由市场走向崩溃、自我毁灭！最后总结出,262,2,2024-01-04,2024-01-04 14:23:00,0,2,40,-0.05,0.9958264963569259
7310,真真是没法说你了,171,0,2024-01-04,2024-01-04 14:02:00,0,1,8,-0.125,0.06831429565963842
7311,没一点活路,132,0,2024-01-04,2024-01-04 13:52:00,0,0,5,0.0,0.2787268693037366
7312,13：45以后赶紧爬起来，丢人现眼。,229,1,2024-01-04,2024-01-04 13:44:00,0,1,18,-0.05555555555555555,0.09202440199629303
7313,连跌四年！奇才啊！,191,0,2024-01-04,2024-01-04 13:35:00,1,1,9,0.0,0.785312758775554
7314,不是说基本面持续向好吗？不是说股市是经济的晴雨表吗？这怎么持续背离不修复呢？,197,0,2024-01-04,2024-01-04 13:30:00,0,1,38,-0.02631578947368421,0.3902139567971141
7315,下午有个反弹好不好，亏惨了[哭],154,1,2024-01-04,2024-01-04 12:05:00,1,1,16,0.0,0.8626967931952231
7316,下午V形反转。,152,0,2024-01-04,2024-01-04 11:57:00,0,0,7,0.0,0.4292612475486207
7317,悲哀！！！,132,0,2024-01-04,2024-01-04 11:30:00,0,1,5,-0.2,0.27388595209337696
7318,咋回事,141,1,2024-01-04,2024-01-04 11:26:00,0,0,3,0.0,0.3302166330419527
7319,可怜啊,126,0,2024-01-04,2024-01-04 11:15:00,0,1,3,-0.3333333333333333,0.4070796460176994
7320,怎么会这样,144,1,2024-01-04,2024-01-04 11:13:00,0,0,5,0.0,0.5539033457249072
7321,为什么会这样？,201,0,2024-01-04,2024-01-04 11:13:00,0,0,7,0.0,0.5539033457249072
7322,今年上市公司生猪出栏量仍保持增长。,207,0,2024-01-04,2024-01-04 11:03:00,1,0,17,0.058823529411764705,0.8789736870204136
7323,沪深300和上证50,220,1,2024-01-04,2024-01-04 11:01:00,0,0,10,0.0,0.7386600490678221
7324,3000有支撑，哈哈哈,134,0,2024-01-04,2024-01-04 10:59:00,0,0,11,0.0,0.9226118739867302
7325,没有新增资金，大盘股当然是没有机会，2024年也一样,202,0,2024-01-04,2024-01-04 10:55:00,1,0,26,0.038461538461538464,0.7683993258778057
7326,10年！就这？还是最好的300家上市公司呢？,150,0,2024-01-04,2024-01-04 10:49:00,1,0,22,0.045454545454545456,0.4398454022901066
7327,走势比iOS还丝滑流畅,130,0,2024-01-04,2024-01-04 10:48:00,1,0,11,0.09090909090909091,0.981259339620935
7328,从年初的走势就能遇见年线怎么收了，又是超过10%的跌幅,131,0,2024-01-04,2024-01-04 10:44:00,0,1,27,-0.037037037037037035,0.5059273367777216
7329,这样先跌个10天，然后再说年前怎么跌,136,0,2024-01-04,2024-01-04 10:40:00,0,1,18,-0.05555555555555555,0.08024011938309106
7330,坚持住周线看再跌一年就跌到头了,181,0,2024-01-04,2024-01-04 10:37:00,0,2,15,-0.13333333333333333,0.10137612307261346
7331,快跑啊！,118,0,2024-01-04,2024-01-04 10:31:00,0,0,4,0.0,0.7234859221523413
7332,猜到了跌，没想到这么狠,181,0,2024-01-04,2024-01-04 10:30:00,0,2,11,-0.18181818181818182,0.04955889602900532
7333,沪深300波动越来越大,140,0,2024-01-04,2024-01-04 10:27:00,0,1,11,-0.09090909090909091,0.9334364625928123
7334,不服不行啊,129,0,2024-01-04,2024-01-04 10:26:00,0,2,5,-0.4,0.06000087078458105
7335,在让人失望这方面从没有过对手,211,0,2024-01-04,2024-01-04 10:22:00,0,2,14,-0.14285714285714285,0.21204328234837766
7336,沪深300连跌四年很好，历史首次吧,299,3,2024-01-04,2024-01-04 10:20:00,0,1,17,-0.058823529411764705,0.9900021941495173
7337,认输,118,0,2024-01-04,2024-01-04 10:18:00,0,1,2,-0.5,0.5
7338,一直做多，今天真顶不住了，清仓了,319,3,2024-01-04,2024-01-04 10:14:00,0,1,16,-0.0625,0.3298753292268479
7339,完结,193,4,2024-01-04,2024-01-04 10:02:00,0,0,2,0.0,0.38169756428026413
7340,远离沪深300，里面全是融券做空的，最大权重股茅台估值还很高。茅台在18年之前市,347,1,2024-01-04,2024-01-04 09:42:00,1,2,40,-0.025,0.7989892363798196
7341,好，非常好，烂大街,165,1,2024-01-04,2024-01-04 09:37:00,0,0,9,0.0,0.19542725036675368
7342,这新年前三天是真够黑的，开市3天，3天低开，前两天阴线，今天呢？,280,0,2024-01-04,2024-01-04 09:29:00,0,0,32,0.0,0.00014820315571628662
7343,15分K在3360处暂时支撑，反弹关注3410压力，继续看震荡反弹。,234,0,2024-01-03,2024-01-03 22:12:00,2,4,34,-0.058823529411764705,0.9536682646932599
7344,目前猪周期正处于抄底的阶段了,251,0,2024-01-03,2024-01-03 18:50:00,0,0,14,0.0,0.9791519962197571
7345,光伏产业链内外需求强势依旧，,191,0,2024-01-03,2024-01-03 16:53:00,1,0,14,0.07142857142857142,0.8331850893050466
7346,昨天说的3360还是有点用，如果明天再去碰那就没用了,214,0,2024-01-03,2024-01-03 15:09:00,0,1,26,-0.038461538461538464,0.009352276986248298
7347,大牛来了，大牛来了（这下你满意了吧）,169,0,2024-01-03,2024-01-03 15:08:00,1,0,18,0.05555555555555555,0.6503484017689583
7348,我亏一万多卖了董秘和财务总监是女人卖了吧不然还会亏的更多不换董秘身付财务总监,200,0,2024-01-03,2024-01-03 15:03:00,0,1,38,-0.02631578947368421,0.01012763896681268
7349,周线级别底分型成立，大概率要走向上的一笔；这周回调，只要不跌破3284的低点，那,175,0,2024-01-03,2024-01-03 14:58:00,1,2,40,-0.025,0.10453509314841714
7350,最近$半导体设备ETF(561980)$的表现还可以,141,0,2024-01-03,2024-01-03 14:54:00,0,0,26,0.0,0.8460820694146179
7351,买买买！买进600098广州大发特发发,197,0,2024-01-03,2024-01-03 14:54:00,1,0,19,0.05263157894736842,0.0729907937945582
7352,早上杀跌低吸，尾盘拉高出货，追高必套。,172,1,2024-01-03,2024-01-03 14:44:00,1,2,19,-0.05263157894736842,0.05557385104011525
7353,天天跌，不会有人进，亏不太多了，,232,2,2024-01-03,2024-01-03 14:42:00,0,1,16,-0.0625,0.0635576666889669
7354,咱就看看戏吧，玩不过咱就看着呗，该搬砖去搬砖去，该打螺丝去打螺丝去，该打工还是打,143,0,2024-01-03,2024-01-03 14:06:00,0,0,40,0.0,0.008063325934879462
7355,保险银行三桶油，还有煤炭，几大央企电力，真真能稳定指数啊，,201,3,2024-01-03,2024-01-03 14:03:00,1,0,29,0.034482758620689655,0.2065002004301928
7356,又是4000家待涨，心太黑,188,1,2024-01-03,2024-01-03 13:51:00,0,0,13,0.0,0.9650724735728444
7357,今天周三，新年第二天，沪深300指数下午会翻红的。,228,1,2024-01-03,2024-01-03 13:21:00,1,0,25,0.04,0.14410991706817045
7358,一根小阴线能把人磨死。,122,0,2024-01-03,2024-01-03 13:16:00,0,1,11,-0.09090909090909091,0.17593641751062372
7359,各位赌徒吗，服不服？,129,0,2024-01-03,2024-01-03 11:29:00,0,0,10,0.0,0.0515920892270203
7360,外资跑完了内狗不会玩了,190,0,2024-01-03,2024-01-03 11:26:00,0,0,11,0.0,0.36502077220426277
7361,卖不完，根本卖不完，继续跌[旺柴][旺柴][旺柴][旺柴],170,0,2024-01-03,2024-01-03 11:25:00,0,1,29,-0.034482758620689655,0.9533041837570372
7362,买票，不做空真惨，,143,0,2024-01-03,2024-01-03 11:25:00,0,0,9,0.0,0.22378702088385405
7363,过年给大家讲个笑话：一根大阳线，千军万马来相见,185,2,2024-01-03,2024-01-03 11:20:00,0,0,23,0.0,0.36327074590885544
7364,月k要6连阴了,164,0,2024-01-03,2024-01-03 11:06:00,0,0,7,0.0,0.5127819932776457
7365,买不完，根本买不完，公司都成股民的，,135,0,2024-01-03,2024-01-03 10:47:00,0,0,18,0.0,0.7009584773390288
7366,年线已经死叉，未来三年，观望管住手,229,1,2024-01-03,2024-01-03 09:47:00,0,2,17,-0.11764705882352941,0.9427283761315005
7367,做股票简单跟着汇金买进业绩好的银行板块就可以了,265,0,2024-01-03,2024-01-03 09:22:00,0,0,23,0.0,0.936310272904255
7368,今天又是绿，做多等于是按板上的肉，,173,1,2024-01-03,2024-01-03 09:00:00,0,0,17,0.0,0.5287949382983542
7369,今年将是沪深300指数计去年史无前例的三年连跌后的第四年连跌了，明年会不会是连跌,265,0,2024-01-02,2024-01-02 22:36:00,1,3,40,-0.05,0.9910202387880848
7370,这货应该跌到底了，开始震荡了。,344,2,2024-01-02,2024-01-02 22:33:00,0,2,15,-0.13333333333333333,0.09651809145666268
7371,年K死叉了[滴汗][惊讶],336,1,2024-01-02,2024-01-02 21:13:00,0,1,13,-0.07692307692307693,0.6082888997903083
7372,历史上从没有月线五连跌，已经打破……难道继续再跌一个月？,285,1,2024-01-02,2024-01-02 20:06:00,1,2,28,-0.03571428571428571,0.268385951021726
7373,1月1日：新年目标，翻倍！1月2日：清仓，今年盈利5%，2025再战创业板指中国,597,0,2024-01-02,2024-01-02 19:38:00,2,0,40,0.05,0.005284798648932276
7374,3000见底！继续做空！！,282,2,2024-01-02,2024-01-02 17:30:00,0,1,13,-0.07692307692307693,0.217769682442998
7375,没法儿买吗？金融期货,236,0,2024-01-02,2024-01-02 16:18:00,0,1,10,-0.1,0.9776898370066996
7376,小心回马枪！,195,0,2024-01-02,2024-01-02 16:10:00,0,0,6,0.0,0.14237164266615476
7377,今天开门黑，明天还是跌,201,0,2024-01-02,2024-01-02 15:40:00,0,1,11,-0.09090909090909091,0.08461876058169815
7378,哈哈哈，光头光脚,238,0,2024-01-02,2024-01-02 15:07:00,0,0,8,0.0,0.9539972471957587
7379,连跌六周，哈哈哈哈，还有不服的么,278,1,2024-01-02,2024-01-02 14:52:00,0,2,16,-0.125,0.39455553146810385
7380,开门黑,151,0,2024-01-02,2024-01-02 14:45:00,0,0,3,0.0,0.17504807486611362
7381,这样也好，让不少人幻想涨希望破灭，亏了一点就退了，不用大亏。,231,0,2024-01-02,2024-01-02 14:44:00,3,1,30,0.06666666666666667,0.9925142213044498
7382,还没到两点半，就开始砸盘了，终于挺不住了是吧？又是证券，,318,1,2024-01-02,2024-01-02 14:29:00,0,0,28,0.0,0.3292524381662466
7383,期待3360撑住,208,0,2024-01-02,2024-01-02 14:25:00,1,0,8,0.125,0.7608008336513257
7384,今天石油，煤炭板块大涨，化石能源起，新能源跌，跷跷板此起彼伏，,248,1,2024-01-02,2024-01-02 14:17:00,1,1,31,0.0,0.0016327014966841524
7385,看煤炭板块，又有股票反弹创新高，其他板块又有股票创新低了,189,0,2024-01-02,2024-01-02 13:54:00,3,1,28,0.07142857142857142,0.983731584168279
7386,本轮煤炭大涨完美踏空，去年2800多点抄底煤炭套牢我，最后割肉，今年，前几天又被,212,1,2024-01-02,2024-01-02 13:51:00,2,3,40,-0.025,0.8449147690631731
7387,走势符合预期,186,0,2024-01-02,2024-01-02 13:49:00,0,0,6,0.0,0.5554484899608205
7388,神秘力量，该你表演了,168,0,2024-01-02,2024-01-02 13:46:00,1,0,10,0.1,0.9988621032314743
7389,再跌一年？,153,0,2024-01-02,2024-01-02 13:28:00,0,1,5,-0.2,0.16954073610352194
7390,今天就说明了沪深300是融券做空的主要目标,202,0,2024-01-02,2024-01-02 13:20:00,0,1,21,-0.047619047619047616,0.9229410288682557
7391,都跌了三年了，没完了,266,1,2024-01-02,2024-01-02 12:54:00,0,1,10,-0.1,0.18394637999153052
7392,问：有谁能把最大的投资机构逼哭？,167,0,2024-01-02,2024-01-02 12:04:00,1,1,16,0.0,0.8886523513228881
7393,探底吧，破不破新低已经不重要了,224,0,2024-01-02,2024-01-02 12:01:00,0,1,15,-0.06666666666666667,0.11581275031736638
7394,3400还是高点？？，服了,227,1,2024-01-02,2024-01-02 11:11:00,0,0,13,0.0,0.028925068442063107
7395,杀权重祭天[大笑],155,0,2024-01-02,2024-01-02 11:07:00,1,1,9,0.0,0.42060037957588925
7396,还是挨雷噼了？整个股市跌幅居前的一半多是沪深300里的,306,4,2024-01-02,2024-01-02 10:57:00,1,1,27,0.0,0.9165667355371547
7397,砸盘的都是权重或者跟指数有关的股，大部分小盘股都是涨的，所以500和1000根本,258,0,2024-01-02,2024-01-02 10:45:00,1,0,40,0.025,0.2740509432973375
7398,500和1000根本就没有想跌的意思，涨的多，回撤的少，随时都有可能爆啦,251,0,2024-01-02,2024-01-02 10:42:00,1,1,36,0.0,0.09345375528553745
7399,转发,196,1,2024-01-02,2024-01-02 10:32:00,0,0,2,0.0,0.5
7400,离五日线太多，本周都危险,224,1,2024-01-02,2024-01-02 10:27:00,0,1,12,-0.08333333333333333,0.4406320648134422
7401,反复震荡下跌，做股指期货的很难受[微笑],230,2,2024-01-02,2024-01-02 10:26:00,1,4,20,-0.15,0.7699750183747215
7402,呵呵，呵呵呵，呵呵呵呵,269,2,2024-01-02,2024-01-02 10:16:00,0,0,11,0.0,0.9320320991190614
7403,今天的300怎么和上证差那么多啊。,305,1,2024-01-02,2024-01-02 10:14:00,0,1,17,-0.058823529411764705,0.08969173346039416
7404,年线三连阴都创造历史了，还要4连阴么,239,3,2024-01-02,2024-01-02 09:53:00,1,0,18,0.05555555555555555,0.6813721559944868
7405,当大部人预期一致的时候，这个预期往往是错的；大家以为跌了怎么久，应该反弹了[旺柴,259,0,2024-01-02,2024-01-02 09:52:00,1,2,40,-0.025,0.4123943477041494
7406,把拆东墙补西墙行情进行到底！,221,0,2024-01-02,2024-01-02 09:51:00,0,0,14,0.0,0.8033861800260412
7407,向中信空头学习,178,2,2024-01-02,2024-01-02 09:46:00,0,0,7,0.0,0.9662843849453849
7408,真心服贝莱德，说走就走,253,1,2024-01-02,2024-01-02 09:43:00,0,0,11,0.0,0.35788733911291604
7409,年线第一次死叉呀！,202,1,2024-01-02,2024-01-02 09:40:00,0,1,9,-0.1111111111111111,0.4445898304590621
7410,年前拉一拉，让你不要太多怨气过年,168,0,2024-01-02,2024-01-02 09:37:00,0,1,16,-0.0625,0.2841483186826568
7411,真是垃圾,158,0,2024-01-02,2024-01-02 09:36:00,0,1,4,-0.25,0.12698412698412687
7412,这哪里有抵抗,183,0,2024-01-02,2024-01-02 09:36:00,0,1,6,-0.16666666666666666,0.4285714285714284
7413,垃圾之王,147,0,2024-01-02,2024-01-02 09:33:00,0,1,4,-0.25,0.39224861433821767
7414,热点题材每股收益2.89元小盘以启动股价不足34元她是,210,0,2024-01-02,2024-01-02 08:36:00,0,1,27,-0.037037037037037035,0.9581590209551699
7415,今天还是高开，有赚先卖再说,207,0,2024-01-02,2024-01-02 07:44:00,0,0,13,0.0,0.32026750968930884
7416,1.1 超级主力19年8月造的房子有裂缝，慢慢的走了2年回老家补了一下,289,0,2024-01-01,2024-01-01 21:00:00,1,1,35,0.0,0.12361395895082372
7417,祝所有的股民新年快乐!祝我们的股市2024年扫去阴霾，一路长虹。,345,0,2024-01-01,2024-01-01 10:20:00,1,1,32,0.0,0.9999948699680092
7418,2023年结束了，复盘下自2022年上半年到现在的几次波段判断。大部分都准确预判,379,0,2023-12-31,2023-12-31 18:46:00,1,0,40,0.025,0.7508127193692742
7419,说实话虽然你跌了很多，但看看成份股里主要股票，股价并没跌多少，慎致还涨了不少，跌,297,0,2023-12-31,2023-12-31 14:55:00,1,3,40,-0.05,0.8391416824162644
7420,告别2023，准备迎接2024。[鼓掌][加油][色][得意]未来可以确定的是，,850,3,2023-12-31,2023-12-31 07:21:00,3,0,40,0.075,0.9993546069266926
7421,罕见，年线三连阴，而且即将死叉！！！,384,0,2023-12-30,2023-12-30 20:14:00,1,1,18,0.0,0.5291836391577827
7422,以过去的市盈率等估值来评判现在的A股绝对错误,427,2,2023-12-30,2023-12-30 20:05:00,0,1,22,-0.045454545454545456,0.354633334261529
7423,哪怕欧美股市爆跌，2024年中国股市年线收红年！阳K线！[看多],314,0,2023-12-30,2023-12-30 11:05:00,1,0,32,0.03125,0.9975433230139189
7424,转发,212,0,2023-12-30,2023-12-30 10:44:00,0,0,2,0.0,0.5
7425,2023年度盘点：本年实现收益率18.2%，跑赢沪深300指数29.58%，收益,414,0,2023-12-30,2023-12-30 08:59:00,1,0,40,0.025,0.9782341527919481
7426,[图片],149,0,2023-12-30,2023-12-30 06:31:00,0,0,4,0.0,0.5826086956521737
7427,#【2023收官】年账单出炉！看股友辣评总结#,200,0,2023-12-29,2023-12-29 20:59:00,0,0,23,0.0,0.004673197108822191
7428,不懂就问，我知道兴业银行竞价涨停，为什么上证50和沪深300竞价都大涨，但是我们,453,3,2023-12-29,2023-12-29 19:20:00,2,0,40,0.05,0.36081381401656587
7429,我以为沪深300拜托了过去3年弱于上证指数的局面，结果是我想多了。沪深300依然,211,0,2023-12-29,2023-12-29 15:26:00,0,0,40,0.0,0.9910065369616933
7430,工资一发就拿出了部分给国开0-3ETF（159651）了,173,2,2023-12-29,2023-12-29 14:49:00,0,0,28,0.0,0.17616158433797113
7431,沪深三百年线3连阴，月线五连阴，这就是我为啥能空仓三年多,1551,0,2023-12-29,2023-12-29 14:36:00,0,0,28,0.0,0.00950916038033478
7432,心态都平和了不少,154,0,2023-12-29,2023-12-29 14:29:00,1,0,8,0.125,0.9299673412603373
7433,绿了绿了,130,0,2023-12-29,2023-12-29 13:38:00,0,0,4,0.0,0.6382823736533252
7434,还没到时候，3490继续砸盘！,165,0,2023-12-29,2023-12-29 13:35:00,0,0,15,0.0,0.3506478983709771
7435,相比股市还是安稳的,259,0,2023-12-29,2023-12-29 13:30:00,1,0,9,0.1111111111111111,0.9139910118647958
7436,每股收益2.89元小盘以启动股价不足34元她是？,112,0,2023-12-29,2023-12-29 13:24:00,0,1,24,-0.041666666666666664,0.8641292958565342
7437,今天下午如果没有护盘资金进场大盘很可能撑不住。,348,2,2023-12-29,2023-12-29 13:12:00,0,0,23,0.0,0.9601182755417212
7438,50指数负责砸盘，帮助500和1000洗盘和诱空,293,1,2023-12-29,2023-12-29 13:09:00,1,0,24,0.041666666666666664,0.9286041231947898
7439,这一波吃饭行情涨2个半月。沪深300指数明年涨到4050点。,296,1,2023-12-29,2023-12-29 12:42:00,1,0,30,0.03333333333333333,0.9918500302288955
7440,股民只记吃来不记打，早就说过年未基金要做市值为目的。并且这也是2939以来底背离,260,0,2023-12-29,2023-12-29 11:52:00,0,1,40,-0.025,0.8099048194921588
